mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.13119874000549317,0.016785887534094202,0.7328015804290772,0.11215723847178861,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.9168795197603112,0.9212099938798286,0.9144166036649026,0.9027648774165677,0.9031752889080895,0.9116902349134701,0.007444824082839116,26,0.9251449040573135,0.921238837749658,0.9201269980057049,0.9227736893379427,0.922953823568304,0.9224476505437845,0.0017020191253938094
0.10439753532409668,0.03831642714966121,0.7808017253875732,0.19775232988588556,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.9156185672561888,0.9199535586996436,0.909533066925874,0.8987525650718221,0.910596896713108,0.9108918219315036,0.0071235549808670385,27,0.9216519062533751,0.921890559347145,0.9185550401152858,0.9180605143068409,0.9202585567132722,0.9200833153471837,0.0015610680366989695
0.07079873085021973,0.042826670336598045,0.8898009300231934,0.0688029098499744,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.9094646879411986,0.9222738236670626,0.9126993555819563,0.9006372178420996,0.9075980127443568,0.9105344179097234,0.007073554825720363,28,0.9207388306872593,0.9173116416637658,0.9136016861103687,0.9185749425864308,0.9193352844501655,0.917912477099598,0.0024246829918292915
0.11419816017150879,0.044426946789551135,0.9016021251678467,0.24447080687852982,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.9081875693793311,0.9186719228138388,0.9152626273535659,0.9040717140079922,0.90593116607265,0.9104245782461418,0.005602756243523087,29,0.9228727904381322,0.9191237785279999,0.9111779699209566,0.9199812714373228,0.9163856707605038,0.9179082962169829,0.003950607718214118
0.07379741668701172,0.02614961338625004,0.8598007678985595,0.07774618568906541,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.9045717611303308,0.9180185045181265,0.9179933038125068,0.8987273643662023,0.9033678943010405,0.9085350185460154,0.007974298715623588,30,0.9178740504734133,0.9139646532112469,0.9104719381903458,0.9140732734774947,0.9172688007513016,0.9147305432207604,0.0026637829102983735
0.10339798927307128,0.036652263310040706,0.9408010005950928,0.0779806792420729,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.9001260952504122,0.9156982395507073,0.9158908449436584,0.8983169528746805,0.9038287072038017,0.9067709154066584,0.007578092463737213,31,0.9171432300104404,0.9151422723089836,0.9115409370218346,0.9139761224319065,0.9138847059966484,0.9143374535539627,0.0018262617554471359
0.07859787940979004,0.02141655410991107,0.7762011051177978,0.19448289579948494,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.8948182396240852,0.9188645282067898,0.9105716960074883,0.8914983619541348,0.9001764049393384,0.9031842691379764,0.010158852508062689,33,0.914156946394499,0.9122668712235906,0.9053185474839227,0.9109921010802656,0.9114751576680511,0.9108419247700658,0.002964829649008184
0.08899750709533691,0.058080240388804716,0.8846009254455567,0.1910980870778266,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.8948182396240851,0.9146092090578536,0.9139809914677611,0.8868326313136768,0.8989199697591533,0.9018308863506839,0.010894433204086656,35,0.9137339345501675,0.9101946529143965,0.9028405211613866,0.9107434888559656,0.9100546609563441,0.9095134516876522,0.0035947297929168815
0.11839723587036133,0.060778283136700716,0.8640007972717285,0.11354999181966674,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.8973563106900752,0.9148018144508047,0.9124815494833856,0.8916909673470858,0.8952928682003097,0.9023237656620472,0.009444437405331345,34,0.9135035280987868,0.9078508839395828,0.901814363242362,0.9102432284371905,0.9063760770947521,0.9079576161625347,0.0039046991358175132
0.08879942893981933,0.03493690471894657,0.9342007160186767,0.13161073878509308,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.8988974748617802,0.922349425783922,0.9072632033696945,0.9028404795334269,0.8993555819562948,0.906139867899697,0.008641243709550803,32,0.9905533354933941,0.9911909638733044,0.9909794579511383,0.9923571137503814,0.9932146066597042,0.9916590955455844,0.0009808775719501648
0.06839919090270996,0.013214532130388977,0.8026011943817138,0.10714958646502991,chebyshev,4,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.864259001799821,0.8800734420563776,0.8637055837563451,0.8705745760881306,0.8547845339669511,0.8666789713658406,0.008374985619051213,36,0.9247601432840119,0.9169807209147313,0.9175066184149806,0.9190529392239251,0.9186299273795935,0.9193860698434484,0.0027885994305647047
0.08639798164367676,0.041088569514311446,0.8006019592285156,0.11939989114771435,chebyshev,7,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.8525008891331759,0.8565683839147497,0.8493897829139215,0.8560157684415164,0.8510818302912482,0.8531112158914655,0.002782856674831476,37,0.9030875364510206,0.8909391807468218,0.8912107314124411,0.8916765841692372,0.8911678904999771,0.8936163846558995,0.004741629555003413
0.10859770774841308,0.033868238466684866,0.7454012393951416,0.052541259474529485,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.8438736029831766,0.8515930446052489,0.8435432192101379,0.8370684379162616,0.8473629261619325,0.8446880926428991,0.004792605542646624,38,0.873229650430212,0.8710491908127495,0.8751393172980135,0.8765770178407101,0.8732242947778616,0.8738438942319092,0.0018825329592664587
0.09879870414733886,0.0265429593156047,0.8868017196655273,0.18172477760074862,chebyshev,13,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.8315173461799605,0.8529916837671455,0.8479407423407855,0.835275587716456,0.84390322929042,0.8423236808495908,0.007929135282161649,39,0.8713949490585737,0.8667873633476092,0.865106785190942,0.8604307164619749,0.8708889590535329,0.8669217546225265,0.004029737731271808
0.08579888343811035,0.03745163796237825,0.7346004009246826,0.12433013853289969,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.8224589651567568,0.8534776973755265,0.8518360514094394,0.8285325989127696,0.840133923749865,0.8392846756506558,0.012316944850392532,40,0.8663336573424056,0.8596791451787446,0.8541428849002987,0.8585129953016675,0.8621372690301358,0.8601611903506505,0.004029222025969967
0.08679728507995606,0.02786701378954638,0.8336012840270997,0.08930797243929622,chebyshev,19,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.8344865121191546,0.8419933758145227,0.8475303308492638,0.826354537927062,0.8343539619109336,0.8369432806198517,0.0072444057491037476,41,0.8557727616373257,0.8464311833267217,0.8468170888689188,0.8483462058468738,0.8489979274443609,0.8492730334248403,0.0033849353062618726
