mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.057098102569580075,0.03241691323102346,0.6838018417358398,0.0605951036299934,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.87550641719499,0.858698005257461,0.861713313746714,0.8541286531622081,0.8931807638781507,0.8686454306479047,0.014190123736725804,21,0.8757229008813976,0.8709389979897944,0.8768652389052111,0.8807232874594093,0.8734382248337713,0.8755377300139167,0.0032937162099451983
0.06719908714294434,0.03741698990199082,0.7210005283355713,0.04483906262306671,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.8793876604298749,0.849474253904438,0.8633524045152311,0.8483531776712538,0.889129426318231,0.8659393845678056,0.01615983803514937,27,0.8672104530694291,0.8641506881088604,0.8708094943559611,0.873353177671254,0.8678135147672799,0.868667465594557,0.003155870125637894
0.06469926834106446,0.01770516914448288,0.7850016117095947,0.0606898774436711,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.8725761558682542,0.8535255914643575,0.8662826658419669,0.8500773156022885,0.8897324880160815,0.8664388433585898,0.01424595762096453,26,0.8718223287459408,0.8667368950054121,0.8692573836400185,0.8789566259471161,0.8669514458017625,0.8707449358280501,0.004500231092703597
0.08383245468139648,0.03546698194262665,0.5150677680969238,0.10578440265590175,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.8800680377300141,0.895500231946807,0.8822251430338642,0.908002164836864,0.8942090613885881,0.8920009277872275,0.010110592498790575,5,0.9990084274006494,0.9995689655172414,0.9992886964589454,0.9995689655172414,0.9994394618834079,0.999374903355497,0.0002103446235406744
0.03999981880187988,0.020627851873610464,0.39930076599121095,0.11328826468663764,chebyshev,4,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.8482603989485079,0.8676588835627029,0.8549868563476108,0.8776635224988402,0.8871424153394155,0.8671424153394155,0.014249551520490103,23,0.9122351940621617,0.9104665996598114,0.9138298283593629,0.9087424617287767,0.9078378691820007,0.9106223905984226,0.0022000343130482328
0.03719911575317383,0.018793617663408105,0.46720156669616697,0.049232378695808994,chebyshev,7,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.8492036492964281,0.8635147672800372,0.8626565640946342,0.8777408381011288,0.8942090613885881,0.8694649760321633,0.015316921828538294,20,0.9013008350085046,0.898434359053657,0.8976148136693984,0.9003943095716715,0.8943385650224214,0.8984165764651305,0.0024291435821571393
0.06219902038574219,0.05586538211851696,0.5668010234832763,0.1278823858662462,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.8536879542291637,0.8529998453687955,0.8609324261635997,0.8692051956084738,0.8871424153394154,0.8647935673418895,0.01261957529052319,28,0.886280346373898,0.8844267048090304,0.8912150146899643,0.8894696149683006,0.8853970156177515,0.887357739291789,0.00256650612058427
0.03289928436279297,0.010170488377400741,0.6890996932983399,0.13121970199039507,chebyshev,13,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.8600664914179683,0.8640327818153704,0.8548940776248646,0.8698082573063245,0.8868795422916342,0.8671362300912324,0.011012910598018323,24,0.8844015772382864,0.8881107932580794,0.8816414102365856,0.8870960259780424,0.8813843358589762,0.8845268285139941,0.0027445278464839507
0.038098907470703124,0.02183474096814541,0.5609013080596924,0.05138940595727143,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.8479124787382094,0.8536029070666461,0.8598963970929333,0.8633446729550023,0.8827431575691974,0.8614999226843976,0.011867863454825977,30,0.8774412401422607,0.8741456625947116,0.8765579093861141,0.8797046543992577,0.8701136539353639,0.8755926240915416,0.003267132130785791
0.07779808044433593,0.05238103158346888,0.6505018711090088,0.10628543768188976,chebyshev,19,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.8516158960878306,0.8509277872274627,0.8651538580485542,0.8633446729550023,0.8754986856347611,0.8613081799907222,0.009186946336246166,31,0.875736431111798,0.8676550177825884,0.8759297201175197,0.8753053966290396,0.8665552033400338,0.8722363537961959,0.004208910312269414
0.06609854698181153,0.014204457530996964,0.7604004859924316,0.12307150839653035,chebyshev,22,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.847564558527911,0.8457553734343592,0.853602907066646,0.8485155404360599,0.8673109633524044,0.852549868563476,0.007826788525402296,38,0.866512679758775,0.864510205659502,0.8706509973712696,0.8676762795732178,0.8619877841348381,0.8662675892995205,0.002921091352551265
0.09699926376342774,0.04376960533603096,0.6824020862579345,0.10429704749071746,chebyshev,25,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.8504948198546467,0.8452373588990258,0.854291015927014,0.8543760630895315,0.8777408381011287,0.8564280191742695,0.011166443380269744,32,0.8676318231019019,0.8613402659656717,0.8690331683933818,0.8719209061388588,0.8600896860986544,0.8660031699396937,0.004551152998619457
0.07849931716918945,0.04175843680012908,0.7715054035186768,0.04094337699971753,chebyshev,28,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.8515308489253132,0.8388588217102213,0.8432580794804391,0.8456703262718415,0.8764496675429102,0.851153548786145,0.01329361093248592,41,0.8602404515231172,0.8582805010051029,0.8648098036183702,0.8661029070666459,0.8612977423844129,0.8621462811195298,0.002899851765724457
0.10199851989746093,0.04809580820440395,0.6688024044036865,0.07668505757266673,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.8504097726921295,0.8441162826658422,0.8423070975722899,0.8537730013916808,0.8771377764032781,0.853548786145044,0.012503534085924731,36,0.8600452296273386,0.8549597958868098,0.8614465749188186,0.8680203340034017,0.8611237822792638,0.8611191433431266,0.004167121722305477
0.0725975513458252,0.03518862503942139,0.7156043529510498,0.11994434814228709,chebyshev,34,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.8423921447348074,0.8360136075460028,0.8392917890830369,0.8423070975722899,0.8850703571980826,0.849014999226844,0.018179240830151818,43,0.8581065408999534,0.8530636307406835,0.8579557754754907,0.8641410236585743,0.859658651615896,0.8585851244781196,0.0035533784408606373
0.06979956626892089,0.021924384279830223,0.7688998699188232,0.15855431450438373,chebyshev,37,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.8435982681305088,0.84230709757229,0.8536879542291633,0.8504097726921291,0.8891216947580021,0.8558249574764187,0.01717433079613061,34,0.8625444564713158,0.8577180299984537,0.8589028916035255,0.8652176434204422,0.8577605535797121,0.8604287150146899,0.0029733897480523418
0.08169693946838379,0.04474630418641012,0.6951006412506103,0.13514732007313426,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.841356115664141,0.8393768362455544,0.8484304932735425,0.8452373588990256,0.8828282047317147,0.8514458017627955,0.015999710987436147,40,0.8622429256223904,0.8579345136848616,0.8548090304623472,0.8588816298128962,0.8520507963507035,0.8571837791866399,0.003493657281182951
0.08669977188110352,0.04755363115096976,0.7290029525756836,0.17031165693554826,chebyshev,43,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.8391990103602908,0.8394618834080718,0.8530848925313126,0.8486856347610947,0.8823101901963816,0.8525483222514303,0.015814145917208727,39,0.8585337096025977,0.857631049945879,0.8576097881552497,0.8636655327044996,0.8540320086593473,0.8582944178135147,0.0030978393188414634
0.09089789390563965,0.0442171604272314,0.725300645828247,0.11261021144135584,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.8397170248956239,0.833771455079635,0.8496366166692438,0.8452373588990257,0.8839492809648987,0.8504623473016855,0.017569319268702668,42,0.857758620689655,0.8546138085665688,0.8517260708210916,0.8627396783670944,0.8504329673728155,0.8554542291634449,0.00443185134634214
0.06099791526794433,0.021648662325323666,0.7112990856170655,0.09454693139423134,chebyshev,49,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.836956857893923,0.8452373588990257,0.8502396783670944,0.8482526673882789,0.8846373898252667,0.8530647904747177,0.016423769322963185,37,0.8539856192979742,0.8594614968300602,0.8499362146281119,0.8638162981289623,0.8511210762331837,0.8556641410236585,0.005237243363770958
