mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.024599599838256835,0.0052774043648595595,0.002199125289916992,0.00040152297648751175,,gini,30,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 30}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.026601600646972656,0.005747757705144633,0.0019984722137451174,0.0006292490713164523,,gini,31,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 31}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02199835777282715,0.0015497277655810143,0.0012013435363769532,0.00040128263274954946,,gini,32,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 32}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.028000402450561523,0.005138416782747582,0.002198934555053711,0.000748903460026555,,gini,33,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 33}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02220044136047363,0.0031221404881951144,0.0018011093139648437,0.0003980924242243842,,gini,34,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 34}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02239832878112793,0.0020589186473747405,0.001601266860961914,0.0004915780939258144,,gini,35,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 35}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.023999929428100586,0.004049610824283667,0.0017997264862060548,0.00039788229685321644,,gini,36,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 36}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.020998620986938478,0.0012648217446123201,0.0014009475708007812,0.0004910507857657797,,gini,37,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 37}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.020799779891967775,0.0014699900662236498,0.002001667022705078,1.319728136358075e-06,,gini,38,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 38}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02519955635070801,0.0036001925164411636,0.0020004749298095704,0.0006328623577811795,,gini,39,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 39}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
