mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.10779986381530762,0.019113426748113768,0.011798906326293945,0.008541132959432991,relu,10.0,"(15, 15)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.016}",0.9109573539396681,0.9337833459336862,0.9297710335889404,0.9149026172732836,0.9165694639449904,0.9211948331568081,0.008920063418995438,2104,0.9283615941246356,0.9242943730654123,0.9217191956972881,0.9253377348154266,0.9247544912118785,0.9248934777829282,0.002129765515696023
0.1299973964691162,0.027774435166897184,0.018399429321289063,0.006525212815687995,relu,10.0,"(15, 15)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.032}",0.9065278541174949,0.9241332757317205,0.9305414551607445,0.9207743816826871,0.9074810094682652,0.9178894535546259,0.0094322927403572,2498,0.9238655182345105,0.9138044214520303,0.9227622201172827,0.923914202133545,0.9267582315271335,0.9222209186929003,0.004411112269165995
0.138399076461792,0.02734131372515312,0.008999443054199219,0.010563649704440266,relu,10.0,"(15, 15)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.064}",0.9077888066216172,0.9310274687691256,0.9277855779961839,0.9143662022536632,0.9153130287648055,0.9192540556654253,0.008744446172166574,2353,0.921641555963567,0.9171230741829193,0.9171200382127445,0.9157966925466258,0.9258578977053463,0.9195078517222406,0.0037426540708952872
0.0984006404876709,0.032159991608896134,0.00979909896850586,0.00842334791392299,relu,10.0,"(15, 15)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (15, 15), 'MLP__learning_rate_init': 0.128}",0.9002392576546283,0.9230028440796342,0.9261187313244771,0.9099434784173958,0.9133527738776687,0.9145287234862496,0.009304257331242034,2632,0.9098602260863303,0.90443271885297,0.9065906189870921,0.9034693043175543,0.9214732821131433,0.909165230071418,0.006533605733197531
0.526399040222168,0.1412562795323106,0.0046007633209228516,0.0004900773317319323,relu,10.0,"(60, 60)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (60, 60), 'MLP__learning_rate_init': 1e-06}",0.45855022794141426,0.4869712351945854,0.45978147388126867,0.4843413615581236,0.5101324837095439,0.4799513223204407,0.019206081117697716,3361,0.4839223998271952,0.47808299397933385,0.4878065317886317,0.47682812630715377,0.4709116950968407,0.479510349399831,0.005855960232779906
1.2715997219085693,0.19465118100085665,0.004799032211303711,0.00039954238126260034,relu,10.0,"(60, 60)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (60, 60), 'MLP__learning_rate_init': 0.001}",0.8988651427462898,0.9310022680635058,0.929720632177701,0.9230946466501062,0.9173902869280339,0.9200106093627755,0.011652490617239728,2245,0.9214277999783994,0.9214503436718238,0.9203870794506647,0.9227851585586024,0.926343652933287,0.9224788069185553,0.002076947860828904
0.7764001369476319,0.1474997783849811,0.004801464080810547,0.0007487648862251409,relu,10.0,"(60, 60)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (60, 60), 'MLP__learning_rate_init': 0.002}",0.8956804293704936,0.9301562443748426,0.9252475069301941,0.9226842351585844,0.9141987975663318,0.9175893128245843,0.01211893299791141,2508,0.9212099938798286,0.9210273318274922,0.9157710554651509,0.9254433191114998,0.9251174583127563,0.9217138317193456,0.003508146931731152
0.6378003120422363,0.10345558427418272,0.004999828338623047,4.1019083342755444e-07,relu,10.0,"(60, 60)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (60, 60), 'MLP__learning_rate_init': 0.004}",0.9016187612488817,0.9305666558663642,0.9292850199805595,0.9235554595528676,0.9154804334521366,0.9200977826984937,0.010667398015663809,2242,0.9249941498361954,0.919523851931012,0.916368466929514,0.9249832009650337,0.9245372506793827,0.9220813840682276,0.003524611167210341
0.5706002235412597,0.11859958244074942,0.005000400543212891,1.4494594720431006e-06,relu,10.0,"(60, 60)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (60, 60), 'MLP__learning_rate_init': 0.008}",0.9024647849375451,0.9325017100478813,0.9371422399827195,0.9193505418151708,0.9193253411095511,0.9221532122821844,0.012128273213393926,1916,0.924020322569032,0.9263551221539468,0.9201813081388287,0.9248975191401053,0.9272068804529399,0.9245322304909707,0.0024414216049715126
0.533200454711914,0.1283855103073825,0.004002189636230469,4.150401143453397e-06,relu,10.0,"(60, 60)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (60, 60), 'MLP__learning_rate_init': 0.016}",0.9071098321963206,0.9280789862116139,0.9308348633761746,0.923119847355726,0.913428375994528,0.9205118547266783,0.008949986386714615,2213,0.92544641249955,0.9191696554106387,0.9210904125411205,0.9271525703198159,0.9235313325615222,0.9232780766665295,0.0028789761876029146
