mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__C,param_SVM__class_weight,param_SVM__max_iter,param_SVM__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.044601821899414064,0.008333975754103691,0.0022002220153808593,0.00039943028419767076,0.501,balanced,189,0.01000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 189, 'SVM__tol': 0.01000001}",0.9114046148706176,0.9376030528854807,0.9355005940166325,0.9184793174208877,0.9206069769953559,0.9247164019471111,0.01015309509505147,55,0.9267784497965944,0.9228310354412411,0.9215505306875863,0.9278157611379626,0.9278100265276328,0.9253571607182035,0.0026439769459042197
0.040400123596191405,0.003928417339912502,0.0027983665466308595,0.00159940773625746,0.501,balanced,189,0.020000010000000002,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 189, 'SVM__tol': 0.020000010000000002}",0.9114046148706176,0.9376030528854807,0.9355005940166325,0.9184793174208877,0.9206069769953559,0.9247164019471111,0.01015309509505147,55,0.9267784497965944,0.9228310354412411,0.9215505306875863,0.9278157611379626,0.9278100265276328,0.9253571607182035,0.0026439769459042197
0.03640084266662598,0.004881954221059823,0.002037191390991211,8.016632478387233e-05,0.501,balanced,189,0.03000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 189, 'SVM__tol': 0.03000001}",0.9114046148706176,0.9376030528854807,0.9355005940166325,0.9184793174208877,0.9206069769953559,0.9247164019471111,0.01015309509505147,55,0.9269355041941174,0.9228310354412411,0.9229224518764994,0.9278157611379626,0.9278100265276328,0.9256629558354907,0.0022975638237517624
0.03740081787109375,0.004127867436510522,0.0019994735717773437,0.0006344478247491104,0.501,balanced,189,0.04000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 189, 'SVM__tol': 0.04000001}",0.9114046148706176,0.9386668826727148,0.9355005940166325,0.9201713647982144,0.9189149296180293,0.924929127805433,0.010414137725308774,1,0.9269355041941174,0.9238342549189464,0.9229224518764994,0.9269039580955157,0.9270125783617635,0.9255217494893685,0.001774021405076332
0.04019870758056641,0.005739611019995555,0.0032001018524169924,0.00203912432752018,0.501,balanced,189,0.050000010000000004,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 189, 'SVM__tol': 0.050000010000000004}",0.9114046148706176,0.9386668826727148,0.9355005940166325,0.9201713647982144,0.9189149296180293,0.924929127805433,0.010414137725308774,1,0.9269355041941174,0.9238342549189464,0.9229224518764994,0.9269039580955157,0.9270125783617635,0.9255217494893685,0.001774021405076332
0.040198659896850585,0.006524575262093415,0.001801300048828125,0.00039997262845236503,0.501,balanced,189,0.06000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 189, 'SVM__tol': 0.06000001}",0.9114046148706176,0.9386668826727148,0.9355005940166325,0.9201713647982144,0.9189149296180293,0.924929127805433,0.010414137725308774,1,0.9269355041941174,0.9238342549189464,0.9229224518764994,0.9269039580955157,0.9270125783617635,0.9255217494893685,0.001774021405076332
0.034197664260864256,0.0014719698748796464,0.0028010845184326173,0.001166491551746599,0.501,balanced,189,0.07000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 189, 'SVM__tol': 0.07000001}",0.9114046148706176,0.9386668826727148,0.9355005940166325,0.9201713647982144,0.9189149296180293,0.924929127805433,0.010414137725308774,1,0.9269355041941174,0.9238342549189464,0.9229224518764994,0.9269039580955157,0.9270125783617635,0.9255217494893685,0.001774021405076332
0.03439903259277344,0.003612143697645524,0.0016000747680664062,0.0004917728302145159,0.501,balanced,189,0.08000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 189, 'SVM__tol': 0.08000001}",0.9114046148706176,0.9386668826727148,0.9355005940166325,0.9201713647982144,0.9189149296180293,0.924929127805433,0.010414137725308774,1,0.9269355041941174,0.9238342549189464,0.9229224518764994,0.9269039580955157,0.9270125783617635,0.9255217494893685,0.001774021405076332
0.034600019454956055,0.0045858076604097546,0.0020001888275146484,0.0006321840901646715,0.501,balanced,189,0.09000000999999999,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 189, 'SVM__tol': 0.09000000999999999}",0.9114046148706176,0.9386668826727148,0.9355005940166325,0.9201713647982144,0.9189149296180293,0.924929127805433,0.010414137725308774,1,0.9269355041941174,0.9238342549189464,0.9229224518764994,0.9269039580955157,0.9270125783617635,0.9255217494893685,0.001774021405076332
0.019200468063354494,0.0034305839115739123,0.0017987728118896485,0.0003999110921915441,0.751,balanced,-1,1e-08,"{'SVM__C': 0.751, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,101,0.5,0.5,0.4999999999999999,0.5,0.5,0.5,4.965068306494546e-17
